date,facet,party,value,lower,upper
2022-12-04,1,con,0.267582409,0.248912552,0.287474494
2022-12-04,1,lab,0.468746363,0.446985404,0.488741348
2022-12-04,2,lib,0.094478864,0.085329299,0.104318581
2022-12-04,2,green,0.047906009,0.042052992,0.055185893
2022-12-04,2,ukip,0.051908429,0.043689924,0.061261912
2022-12-05,1,con,0.267706584,0.249025869,0.287646779
2022-12-05,1,lab,0.468265588,0.44626083,0.488188084
2022-12-05,2,lib,0.09448332,0.085327249,0.104297324
2022-12-05,2,green,0.047974966,0.042087631,0.055255453
2022-12-05,2,ukip,0.052313748,0.043966543,0.06177301
2022-12-07,1,con,0.267770547,0.249428574,0.287635048
2022-12-07,1,lab,0.467579839,0.445761767,0.487622136
2022-12-07,2,lib,0.094466523,0.085404117,0.104174334
2022-12-07,2,green,0.048046136,0.0421318,0.055335572
2022-12-07,2,ukip,0.052679252,0.044240083,0.062149778
2022-12-09,1,con,0.267961679,0.249459085,0.287810663
2022-12-09,1,lab,0.467119211,0.445336204,0.48718853
2022-12-09,2,lib,0.094434526,0.085468642,0.10425321
2022-12-09,2,green,0.048116155,0.042185058,0.05542258
2022-12-09,2,ukip,0.052987235,0.044439107,0.06265763
2022-12-10,1,con,0.268084169,0.249212497,0.288193153
2022-12-10,1,lab,0.466789001,0.444807379,0.486607205
2022-12-10,2,lib,0.094436902,0.085451825,0.104273182
2022-12-10,2,green,0.048184822,0.042183655,0.055467034
2022-12-10,2,ukip,0.053307918,0.044650003,0.063240476
2022-12-12,1,con,0.268088266,0.249137171,0.288429477
2022-12-12,1,lab,0.466501536,0.444564354,0.486171993
2022-12-12,2,lib,0.094418461,0.085498578,0.104185561
2022-12-12,2,green,0.048242084,0.042231021,0.055440048
2022-12-12,2,ukip,0.053581904,0.044848843,0.06353601
2022-12-13,1,con,0.267993271,0.248965972,0.288544707
2022-12-13,1,lab,0.466192216,0.444050839,0.48616286
2022-12-13,2,lib,0.094391714,0.085509795,0.104193397
2022-12-13,2,green,0.048327077,0.042298939,0.055557293
2022-12-13,2,ukip,0.053809173,0.045079505,0.063856618
2022-12-15,1,con,0.26798893,0.2490823,0.288215028
2022-12-15,1,lab,0.465973764,0.443799916,0.486151294
2022-12-15,2,lib,0.094398299,0.085539098,0.104196351
2022-12-15,2,green,0.048368945,0.04231513,0.055585036
2022-12-15,2,ukip,0.054033344,0.045277074,0.064120473
2022-12-16,1,con,0.26793044,0.249136247,0.288081749
2022-12-16,1,lab,0.465849698,0.443259192,0.486149872
2022-12-16,2,lib,0.09440135,0.085537123,0.10423993
2022-12-16,2,green,0.04843594,0.042375509,0.055703605
2022-12-16,2,ukip,0.05418979,0.045396721,0.06435985
2022-12-18,1,con,0.267797992,0.249172287,0.287975937
2022-12-18,1,lab,0.465816443,0.44301567,0.486027197
2022-12-18,2,lib,0.094368785,0.085507296,0.104234637
2022-12-18,2,green,0.04852672,0.042443188,0.055825037
2022-12-18,2,ukip,0.054317591,0.045501797,0.064412004
2022-12-19,1,con,0.267712645,0.249006177,0.288026909
2022-12-19,1,lab,0.465754292,0.442978287,0.485866275
2022-12-19,2,lib,0.094358165,0.085473667,0.104203724
2022-12-19,2,green,0.048588734,0.042509786,0.055946305
2022-12-19,2,ukip,0.054406095,0.045583677,0.064498398
2022-12-21,1,con,0.267629098,0.248799842,0.288028699
2022-12-21,1,lab,0.465794172,0.443273935,0.485799361
2022-12-21,2,lib,0.09434554,0.085423343,0.104172418
2022-12-21,2,green,0.048656178,0.042583539,0.056061642
2022-12-21,2,ukip,0.054450624,0.045578546,0.064545305
2022-12-22,1,con,0.267484481,0.248623183,0.288181115
2022-12-22,1,lab,0.465795967,0.443058228,0.485942491
2022-12-22,2,lib,0.09432138,0.085479595,0.104135463
2022-12-22,2,green,0.048755081,0.04266666,0.056129548
2022-12-22,2,ukip,0.054499063,0.045602051,0.064545647
2022-12-24,1,con,0.267377924,0.248416447,0.288262594
2022-12-24,1,lab,0.465896238,0.443090197,0.486158016
2022-12-24,2,lib,0.094284089,0.085413225,0.104104827
2022-12-24,2,green,0.048823396,0.042759586,0.056222367
2022-12-24,2,ukip,0.054497682,0.04558541,0.064574536
2022-12-25,1,con,0.267218245,0.248294351,0.288010893
2022-12-25,1,lab,0.466007004,0.443211249,0.485995905
2022-12-25,2,lib,0.094257873,0.085355483,0.104121837
2022-12-25,2,green,0.048887022,0.042848176,0.056253156
2022-12-25,2,ukip,0.054474309,0.045646863,0.064619821
2022-12-27,1,con,0.267120673,0.248137514,0.28772278
2022-12-27,1,lab,0.466085629,0.443441098,0.486211099
2022-12-27,2,lib,0.094227136,0.085285405,0.104083279
2022-12-27,2,green,0.048956493,0.042927153,0.056345109
2022-12-27,2,ukip,0.054404247,0.045697336,0.064550983
2022-12-28,1,con,0.26687229,0.248146637,0.287493669
2022-12-28,1,lab,0.466312723,0.443746402,0.486278289
2022-12-28,2,lib,0.094242891,0.085271448,0.104084549
2022-12-28,2,green,0.04903562,0.043005603,0.056398491
2022-12-28,2,ukip,0.054351569,0.045657651,0.064389844
2022-12-30,1,con,0.266664499,0.247952251,0.287415534
2022-12-30,1,lab,0.466431636,0.444048544,0.486616327
2022-12-30,2,lib,0.094289392,0.085236207,0.104113752
2022-12-30,2,green,0.049093581,0.043104854,0.056497489
2022-12-30,2,ukip,0.054272014,0.045592994,0.064124506
2023-01-01,1,con,0.266496063,0.247607166,0.287236098
2023-01-01,1,lab,0.466565679,0.444367795,0.4868997
2023-01-01,2,lib,0.094291343,0.085211626,0.104066439
2023-01-01,2,green,0.049167417,0.043204367,0.056586265
2023-01-01,2,ukip,0.054161408,0.045535271,0.064001162
2023-01-02,1,con,0.266429344,0.247756964,0.286838099
2023-01-02,1,lab,0.466794453,0.444701626,0.487253098
2023-01-02,2,lib,0.094308792,0.085162831,0.104008971
2023-01-02,2,green,0.04923107,0.043285921,0.056675006
2023-01-02,2,ukip,0.054021006,0.045412167,0.063869693
2023-01-04,1,con,0.266162864,0.248060215,0.286284502
2023-01-04,1,lab,0.467137458,0.445022746,0.487504053
2023-01-04,2,lib,0.094272061,0.085122322,0.10398995
2023-01-04,2,green,0.049305763,0.043345431,0.056782945
2023-01-04,2,ukip,0.053888975,0.045347126,0.063753589
2023-01-05,1,con,0.265995957,0.248175332,0.285495677
2023-01-05,1,lab,0.467352936,0.445309265,0.487739171
2023-01-05,2,lib,0.094231745,0.085081829,0.10391904
2023-01-05,2,green,0.049362438,0.04337567,0.056821599
2023-01-05,2,ukip,0.053779668,0.04526744,0.063589203
2023-01-07,1,con,0.265834155,0.24816039,0.285375467
2023-01-07,1,lab,0.467704261,0.445793456,0.487973655
2023-01-07,2,lib,0.094233832,0.085138825,0.103846399
2023-01-07,2,green,0.049441718,0.043422014,0.056861156
2023-01-07,2,ukip,0.053677571,0.045244455,0.063380658
2023-01-08,1,con,0.265679397,0.247982882,0.285178054
2023-01-08,1,lab,0.468083978,0.446275384,0.488289778
2023-01-08,2,lib,0.094211535,0.085071631,0.103811737
2023-01-08,2,green,0.049507749,0.043485413,0.056880958
2023-01-08,2,ukip,0.053597921,0.045249003,0.063212201
2023-01-10,1,con,0.265442245,0.24794612,0.284927547
2023-01-10,1,lab,0.468338028,0.44660427,0.488538357
2023-01-10,2,lib,0.094202619,0.085079638,0.103830711
2023-01-10,2,green,0.049572147,0.04357223,0.056900819
2023-01-10,2,ukip,0.053589078,0.045175508,0.063144536
2023-01-11,1,con,0.265224383,0.247527247,0.284729165
2023-01-11,1,lab,0.468686609,0.446730511,0.488767028
2023-01-11,2,lib,0.094182624,0.085076894,0.10378061
2023-01-11,2,green,0.049615183,0.043622446,0.056953309
2023-01-11,2,ukip,0.053526821,0.045102066,0.063234115
2023-01-13,1,con,0.265045593,0.247389936,0.284664365
2023-01-13,1,lab,0.469042623,0.447126393,0.489193032
2023-01-13,2,lib,0.094155898,0.085063536,0.103858969
2023-01-13,2,green,0.049674983,0.043691477,0.057045775
2023-01-13,2,ukip,0.053523816,0.04509289,0.063278978
2023-01-14,1,con,0.264770071,0.247193931,0.284566937
2023-01-14,1,lab,0.469331236,0.447430623,0.489650817
2023-01-14,2,lib,0.094122023,0.084961098,0.103884737
2023-01-14,2,green,0.049726473,0.043777298,0.057133534
2023-01-14,2,ukip,0.053480332,0.045085823,0.063246525
2023-01-16,1,con,0.26452167,0.247104652,0.284496358
2023-01-16,1,lab,0.469672066,0.447698733,0.489716798
2023-01-16,2,lib,0.094087808,0.085018262,0.103887052
2023-01-16,2,green,0.049770308,0.043838574,0.05721888
2023-01-16,2,ukip,0.053486957,0.045094253,0.063191772
2023-01-17,1,con,0.264284442,0.246923584,0.284048443
2023-01-17,1,lab,0.470063809,0.448130216,0.489934997
2023-01-17,2,lib,0.094025664,0.084964492,0.10376608
2023-01-17,2,green,0.049821253,0.043890665,0.057226894
2023-01-17,2,ukip,0.05346416,0.045084082,0.063211342
2023-01-19,1,con,0.264083148,0.246636898,0.283991278
2023-01-19,1,lab,0.470373547,0.448388112,0.490207342
2023-01-19,2,lib,0.093976527,0.084930766,0.10362946
2023-01-19,2,green,0.049865882,0.043934753,0.057305279
2023-01-19,2,ukip,0.053500979,0.045118275,0.063233188
2023-01-20,1,con,0.26382926,0.246308114,0.283688502
2023-01-20,1,lab,0.470626874,0.448829177,0.490475498
2023-01-20,2,lib,0.093951485,0.084930719,0.103542362
2023-01-20,2,green,0.049911523,0.043995792,0.057409512
2023-01-20,2,ukip,0.053506297,0.045219737,0.063224138
2023-01-22,1,con,0.263644334,0.246090255,0.283234939
2023-01-22,1,lab,0.470945053,0.448925381,0.490814736
2023-01-22,2,lib,0.09396757,0.084880985,0.103607222
2023-01-22,2,green,0.049952219,0.044001455,0.05740895
2023-01-22,2,ukip,0.053558792,0.045174608,0.06315382
2023-01-23,1,con,0.26341326,0.246017204,0.282972915
2023-01-23,1,lab,0.471210717,0.449072823,0.491269081
2023-01-23,2,lib,0.093969835,0.084848008,0.103660584
2023-01-23,2,green,0.04997355,0.044001584,0.057442991
2023-01-23,2,ukip,0.053613405,0.045152207,0.063289918
2023-01-25,1,con,0.263254022,0.245736271,0.28254629
2023-01-25,1,lab,0.471506228,0.449090437,0.491341435
2023-01-25,2,lib,0.093941446,0.084749244,0.1034757
2023-01-25,2,green,0.050017619,0.044031443,0.057562353
2023-01-25,2,ukip,0.053723984,0.045132488,0.063444757
2023-01-27,1,con,0.263095668,0.245625974,0.282193791
2023-01-27,1,lab,0.471662217,0.449341787,0.491389588
2023-01-27,2,lib,0.093937775,0.084723971,0.103419036
2023-01-27,2,green,0.050038488,0.044052561,0.057582067
2023-01-27,2,ukip,0.053813813,0.045147801,0.063571736
2023-01-28,1,con,0.262857999,0.245381187,0.2821079
2023-01-28,1,lab,0.471754696,0.449780447,0.491624956
2023-01-28,2,lib,0.093914046,0.084777563,0.103499786
2023-01-28,2,green,0.050062114,0.044143083,0.057641824
2023-01-28,2,ukip,0.053864068,0.045191047,0.063643989
2023-01-30,1,con,0.26278852,0.245135752,0.281789716
2023-01-30,1,lab,0.471868081,0.449818132,0.49190345
2023-01-30,2,lib,0.093916586,0.084729425,0.103503997
2023-01-30,2,green,0.050089215,0.044174387,0.057627646
2023-01-30,2,ukip,0.053940185,0.04528102,0.06371706
2023-01-31,1,con,0.262734661,0.245104314,0.28169441
2023-01-31,1,lab,0.471952004,0.449897175,0.491823452
2023-01-31,2,lib,0.093868596,0.084631304,0.103437456
2023-01-31,2,green,0.050114158,0.044192543,0.057608075
2023-01-31,2,ukip,0.053982229,0.045330248,0.063880661
2023-02-02,1,con,0.26274154,0.244995924,0.281615729
2023-02-02,1,lab,0.471975344,0.449859489,0.491726158
2023-02-02,2,lib,0.093834821,0.084630891,0.103401702
2023-02-02,2,green,0.050141688,0.044202956,0.057712798
2023-02-02,2,ukip,0.054069942,0.045347297,0.063865675
2023-02-03,1,con,0.262709714,0.244982832,0.281831508
2023-02-03,1,lab,0.471992216,0.450078182,0.49185059
2023-02-03,2,lib,0.093848855,0.084605413,0.103390761
2023-02-03,2,green,0.050197916,0.044245946,0.057754876
2023-02-03,2,ukip,0.054138163,0.045401413,0.063988522
2023-02-05,1,con,0.262873168,0.245270865,0.281951418
2023-02-05,1,lab,0.472014255,0.450195955,0.491973201
2023-02-05,2,lib,0.093794166,0.084540567,0.103279593
2023-02-05,2,green,0.050220074,0.044272992,0.057721164
2023-02-05,2,ukip,0.054244583,0.045466511,0.064118969
2023-02-06,1,con,0.262974466,0.245503188,0.28214429
2023-02-06,1,lab,0.472042841,0.450207265,0.491741189
2023-02-06,2,lib,0.093741205,0.08459399,0.103271255
2023-02-06,2,green,0.050234189,0.044319071,0.057765302
2023-02-06,2,ukip,0.054351406,0.045575366,0.064291135
2023-02-08,1,con,0.263103086,0.245768207,0.282159408
2023-02-08,1,lab,0.47197199,0.450187369,0.491543488
2023-02-08,2,lib,0.093739565,0.084580551,0.103207795
2023-02-08,2,green,0.05025832,0.044343946,0.057818297
2023-02-08,2,ukip,0.05444078,0.045723154,0.06445358
2023-02-09,1,con,0.263327413,0.24614324,0.282330869
2023-02-09,1,lab,0.471719261,0.449961365,0.491191257
2023-02-09,2,lib,0.093730699,0.084577643,0.103207911
2023-02-09,2,green,0.050286648,0.044331297,0.057821207
2023-02-09,2,ukip,0.054572472,0.045804766,0.064591116
2023-02-11,1,con,0.263492174,0.246556819,0.282672294
2023-02-11,1,lab,0.47149487,0.449738119,0.490783256
2023-02-11,2,lib,0.093693856,0.084545242,0.103207213
2023-02-11,2,green,0.050323659,0.044326071,0.057828903
2023-02-11,2,ukip,0.054664981,0.045915865,0.064750046
2023-02-12,1,con,0.263799677,0.246839838,0.282818479
2023-02-12,1,lab,0.471137677,0.44968363,0.49043248
2023-02-12,2,lib,0.093691989,0.084518219,0.103141307
2023-02-12,2,green,0.050344503,0.044291054,0.057758161
2023-02-12,2,ukip,0.054734554,0.0459898,0.064866604
2023-02-14,1,con,0.264221664,0.246898756,0.283184684
2023-02-14,1,lab,0.470693753,0.449295727,0.490190837
2023-02-14,2,lib,0.093656418,0.084582,0.103105447
2023-02-14,2,green,0.050390006,0.044306095,0.05777643
2023-02-14,2,ukip,0.0548038,0.046106805,0.06488106
2023-02-15,1,con,0.264597109,0.247016193,0.283685656
2023-02-15,1,lab,0.470282673,0.448837924,0.490019443
2023-02-15,2,lib,0.093646129,0.084607906,0.103142919
2023-02-15,2,green,0.050427495,0.044312707,0.057825634
2023-02-15,2,ukip,0.054912399,0.046304756,0.064968858
2023-02-17,1,con,0.265072694,0.247558954,0.284092669
2023-02-17,1,lab,0.469814485,0.448447415,0.489547623
2023-02-17,2,lib,0.09364214,0.084615474,0.103084641
2023-02-17,2,green,0.050442346,0.044314594,0.057877268
2023-02-17,2,ukip,0.054991902,0.046312179,0.06491399
2023-02-18,1,con,0.265529057,0.248091974,0.284616713
2023-02-18,1,lab,0.469336515,0.448001644,0.48898928
2023-02-18,2,lib,0.093692575,0.08464167,0.10322268
2023-02-18,2,green,0.050464936,0.044350466,0.057845026
2023-02-18,2,ukip,0.055088046,0.046525763,0.064948602
2023-02-20,1,con,0.266142813,0.24859054,0.285325763
2023-02-20,1,lab,0.468685784,0.447542927,0.488461032
2023-02-20,2,lib,0.093727295,0.084729478,0.10311143
2023-02-20,2,green,0.050492392,0.044397133,0.05784451
2023-02-20,2,ukip,0.055164952,0.046654884,0.06493667
2023-02-22,1,con,0.266762077,0.249099591,0.286195132
2023-02-22,1,lab,0.468099902,0.446838758,0.48762902
2023-02-22,2,lib,0.093789801,0.084739843,0.103058874
2023-02-22,2,green,0.050527719,0.044437416,0.057883406
2023-02-22,2,ukip,0.05525732,0.046692074,0.06501342
2023-02-23,1,con,0.267426881,0.249673394,0.286916875
2023-02-23,1,lab,0.467342527,0.446087726,0.487076217
2023-02-23,2,lib,0.093834643,0.084802806,0.103156592
2023-02-23,2,green,0.050566421,0.044402485,0.057856976
2023-02-23,2,ukip,0.055319442,0.046676717,0.065037068
2023-02-25,1,con,0.268093234,0.250182514,0.287650558
2023-02-25,1,lab,0.466687733,0.445330077,0.486334792
2023-02-25,2,lib,0.093905987,0.084871658,0.103233497
2023-02-25,2,green,0.0506057,0.044459731,0.057843206
2023-02-25,2,ukip,0.055327541,0.046726409,0.065035087
2023-02-26,1,con,0.268785246,0.250751002,0.288540197
2023-02-26,1,lab,0.466069961,0.444778993,0.485417134
2023-02-26,2,lib,0.093983254,0.084939366,0.103284434
2023-02-26,2,green,0.05061799,0.044472596,0.057855556
2023-02-26,2,ukip,0.055340294,0.046738624,0.065145943
2023-02-28,1,con,0.269440837,0.251526568,0.289222038
2023-02-28,1,lab,0.465304503,0.443833971,0.484770301
2023-02-28,2,lib,0.094036948,0.08503353,0.10336249
2023-02-28,2,green,0.050634758,0.044490439,0.057891792
2023-02-28,2,ukip,0.055418608,0.046717109,0.06522697
2023-03-01,1,con,0.270170258,0.252277194,0.290296132
2023-03-01,1,lab,0.4645958,0.443167197,0.483969291
2023-03-01,2,lib,0.09411232,0.085170519,0.103534504
2023-03-01,2,green,0.050655999,0.044548024,0.057927348
2023-03-01,2,ukip,0.055395226,0.046803166,0.065243371
2023-03-03,1,con,0.270968764,0.252777781,0.291162422
2023-03-03,1,lab,0.463817831,0.442361067,0.483427701
2023-03-03,2,lib,0.094216178,0.085262157,0.103707573
2023-03-03,2,green,0.05068169,0.044604194,0.057962384
2023-03-03,2,ukip,0.055333318,0.046873253,0.065221014
2023-03-04,1,con,0.27166261,0.253574646,0.291775621
2023-03-04,1,lab,0.463173763,0.441594253,0.482514386
2023-03-04,2,lib,0.094316467,0.085465707,0.103769742
2023-03-04,2,green,0.050718812,0.044648177,0.057972595
2023-03-04,2,ukip,0.055320749,0.046809234,0.065238744
2023-03-06,1,con,0.27241603,0.254475087,0.292718403
2023-03-06,1,lab,0.462429036,0.440783883,0.481551685
2023-03-06,2,lib,0.094431244,0.085586999,0.103882819
2023-03-06,2,green,0.050745402,0.044647162,0.057967654
2023-03-06,2,ukip,0.055303295,0.04688709,0.065197666
2023-03-07,1,con,0.272989981,0.255252593,0.293361786
2023-03-07,1,lab,0.461636188,0.439884756,0.48065711
2023-03-07,2,lib,0.09456288,0.085667815,0.104152227
2023-03-07,2,green,0.050785227,0.044650391,0.058041259
2023-03-07,2,ukip,0.055229931,0.046879562,0.065126834
2023-03-09,1,con,0.273722179,0.256204006,0.294205633
2023-03-09,1,lab,0.460897261,0.43922613,0.479799384
2023-03-09,2,lib,0.094713884,0.08580724,0.104385115
2023-03-09,2,green,0.050831285,0.044677777,0.058066085
2023-03-09,2,ukip,0.055180834,0.046813186,0.06510805
2023-03-10,1,con,0.274424912,0.256804103,0.294837583
2023-03-10,1,lab,0.460152115,0.438755567,0.479084726
2023-03-10,2,lib,0.094877926,0.08598157,0.104625951
2023-03-10,2,green,0.050879858,0.04469851,0.05813962
2023-03-10,2,ukip,0.055137878,0.046691526,0.064967538
2023-03-12,1,con,0.275150376,0.257372667,0.295359595
2023-03-12,1,lab,0.459326901,0.438158615,0.478540446
2023-03-12,2,lib,0.095044027,0.086138814,0.104850334
2023-03-12,2,green,0.050902429,0.044719686,0.058248659
2023-03-12,2,ukip,0.055109129,0.04658526,0.064951417
2023-03-13,1,con,0.275730105,0.257767744,0.295869188
2023-03-13,1,lab,0.458580395,0.437510235,0.477594608
2023-03-13,2,lib,0.095247405,0.08629726,0.10507914
2023-03-13,2,green,0.050933933,0.044677245,0.058345414
2023-03-13,2,ukip,0.055059113,0.046448445,0.064813408
2023-03-15,1,con,0.276311302,0.258290022,0.296248361
2023-03-15,1,lab,0.457792325,0.436631549,0.477046357
2023-03-15,2,lib,0.09545395,0.086393926,0.105316271
2023-03-15,2,green,0.050992739,0.044743857,0.058485269
2023-03-15,2,ukip,0.05498899,0.046415713,0.064742752
2023-03-17,1,con,0.27686907,0.258641692,0.296923467
2023-03-17,1,lab,0.456950557,0.43604472,0.476148375
2023-03-17,2,lib,0.095691243,0.086639724,0.105646779
2023-03-17,2,green,0.051059555,0.044827011,0.058502781
2023-03-17,2,ukip,0.054958074,0.046382053,0.064798615
2023-03-18,1,con,0.277400439,0.259126199,0.297661547
2023-03-18,1,lab,0.456115712,0.435163083,0.475448154
2023-03-18,2,lib,0.095951606,0.086929474,0.105917465
2023-03-18,2,green,0.051121453,0.044899827,0.058537385
2023-03-18,2,ukip,0.054934535,0.046395449,0.064751536
2023-03-20,1,con,0.277979382,0.259904334,0.298510796
2023-03-20,1,lab,0.455333332,0.434359186,0.474756003
2023-03-20,2,lib,0.096207922,0.087281454,0.106198417
2023-03-20,2,green,0.051172334,0.044917989,0.058614042
2023-03-20,2,ukip,0.054913024,0.046455687,0.064651447
2023-03-21,1,con,0.278481511,0.260433777,0.298882373
2023-03-21,1,lab,0.454522919,0.433633166,0.474012428
2023-03-21,2,lib,0.096487445,0.087641973,0.106494348
2023-03-21,2,green,0.05125835,0.044948168,0.058690494
2023-03-21,2,ukip,0.054912495,0.046513363,0.064617822
2023-03-23,1,con,0.278963615,0.260957112,0.29952118
2023-03-23,1,lab,0.453705381,0.433171557,0.473459417
2023-03-23,2,lib,0.096815993,0.088003234,0.10691719
2023-03-23,2,green,0.051360527,0.045030591,0.058761033
2023-03-23,2,ukip,0.054891355,0.046542113,0.064578524
2023-03-24,1,con,0.279409462,0.261390504,0.299872982
2023-03-24,1,lab,0.452860775,0.432345416,0.472627666
2023-03-24,2,lib,0.097112987,0.08824448,0.107140269
2023-03-24,2,green,0.051440749,0.045137231,0.058874014
2023-03-24,2,ukip,0.054897542,0.046560557,0.06487417
2023-03-26,1,con,0.279763565,0.261514317,0.300353437
2023-03-26,1,lab,0.452098943,0.431427889,0.471854934
2023-03-26,2,lib,0.097465381,0.088602527,0.107524445
2023-03-26,2,green,0.051526791,0.045255823,0.058994168
2023-03-26,2,ukip,0.054905693,0.046525114,0.064980645
2023-03-27,1,con,0.280126238,0.261796117,0.300718529
2023-03-27,1,lab,0.451321247,0.430609782,0.471066142
2023-03-27,2,lib,0.097797357,0.088910091,0.108079138
2023-03-27,2,green,0.051629181,0.045363831,0.059108255
2023-03-27,2,ukip,0.054923922,0.046487728,0.06492106
2023-03-29,1,con,0.28047387,0.261490985,0.300950744
2023-03-29,1,lab,0.450529089,0.429793841,0.470337603
2023-03-29,2,lib,0.098160822,0.089106634,0.108364119
2023-03-29,2,green,0.05171957,0.045421529,0.05921932
2023-03-29,2,ukip,0.054929876,0.046446157,0.064873467
2023-03-30,1,con,0.280765664,0.262230734,0.301370995
2023-03-30,1,lab,0.449763007,0.428985868,0.469613452
2023-03-30,2,lib,0.098520572,0.089383062,0.108932099
2023-03-30,2,green,0.051834799,0.045527977,0.05924397
2023-03-30,2,ukip,0.054965169,0.04639224,0.064781904
2023-04-01,1,con,0.281089202,0.262466232,0.301674806
2023-04-01,1,lab,0.449012194,0.428128053,0.468792455
2023-04-01,2,lib,0.098908101,0.089666585,0.109448533
2023-04-01,2,green,0.051953379,0.045619255,0.059448523
2023-04-01,2,ukip,0.054976044,0.046351913,0.064889006
2023-04-02,1,con,0.281330107,0.262544413,0.301761597
2023-04-02,1,lab,0.448172237,0.427445993,0.468080865
2023-04-02,2,lib,0.099314586,0.089989351,0.109996447
2023-04-02,2,green,0.052062756,0.045688229,0.059530721
2023-04-02,2,ukip,0.054959641,0.046385361,0.064807356
2023-04-04,1,con,0.281454042,0.26256325,0.301960738
2023-04-04,1,lab,0.447512042,0.426520139,0.467349312
2023-04-04,2,lib,0.099711926,0.090295242,0.110387006
2023-04-04,2,green,0.052172656,0.045795462,0.059640552
2023-04-04,2,ukip,0.054953097,0.046288759,0.064850602
2023-04-05,1,con,0.281685845,0.262803641,0.301943693
2023-04-05,1,lab,0.446779098,0.425955898,0.466754733
2023-04-05,2,lib,0.10008274,0.090666467,0.110668315
2023-04-05,2,green,0.052298972,0.04591666,0.059665946
2023-04-05,2,ukip,0.054980408,0.046268277,0.064893338
2023-04-07,1,con,0.281821667,0.263160806,0.301889856
2023-04-07,1,lab,0.446064433,0.425312039,0.466007975
2023-04-07,2,lib,0.100544247,0.091071217,0.111155733
2023-04-07,2,green,0.05243622,0.045998802,0.059756369
2023-04-07,2,ukip,0.054941295,0.046237392,0.064982723
2023-04-08,1,con,0.28193285,0.263383238,0.301845174
2023-04-08,1,lab,0.445298272,0.424737746,0.465196103
2023-04-08,2,lib,0.100955514,0.091424139,0.111633124
2023-04-08,2,green,0.052554714,0.046101371,0.059912379
2023-04-08,2,ukip,0.054879298,0.046212491,0.065035069
2023-04-10,1,con,0.282002649,0.263278929,0.301786906
2023-04-10,1,lab,0.444615682,0.424111677,0.464416861
2023-04-10,2,lib,0.101339911,0.091763135,0.112092119
2023-04-10,2,green,0.052676071,0.046244516,0.060066133
2023-04-10,2,ukip,0.054857453,0.046252412,0.065066007
2023-04-12,1,con,0.282050862,0.263474543,0.301705452
2023-04-12,1,lab,0.444052668,0.423532213,0.463899624
2023-04-12,2,lib,0.101770309,0.092107283,0.112573641
2023-04-12,2,green,0.052795221,0.046338276,0.06030213
2023-04-12,2,ukip,0.054833194,0.046280707,0.064923918
2023-04-13,1,con,0.282128616,0.263634868,0.301918938
2023-04-13,1,lab,0.443505786,0.423050237,0.463465408
2023-04-13,2,lib,0.102201571,0.092486054,0.11306358
2023-04-13,2,green,0.052934947,0.046439931,0.060489754
2023-04-13,2,ukip,0.054822648,0.04627329,0.064837932
2023-04-15,1,con,0.282157417,0.263475612,0.301937644
2023-04-15,1,lab,0.442954307,0.422427684,0.463073015
2023-04-15,2,lib,0.102617219,0.092951606,0.113450988
2023-04-15,2,green,0.05309644,0.046539348,0.060672284
2023-04-15,2,ukip,0.054768054,0.046275514,0.064704687
2023-04-16,1,con,0.282085269,0.263672436,0.302019303
2023-04-16,1,lab,0.442473159,0.422172408,0.462507847
2023-04-16,2,lib,0.102998693,0.093333871,0.113951354
2023-04-16,2,green,0.053218223,0.046637462,0.060855377
2023-04-16,2,ukip,0.05468537,0.046298767,0.064606009
2023-04-18,1,con,0.28211144,0.26382758,0.301501954
2023-04-18,1,lab,0.442061433,0.421418329,0.46209083
2023-04-18,2,lib,0.103456835,0.093796296,0.114407416
2023-04-18,2,green,0.053338408,0.046762822,0.061017046
2023-04-18,2,ukip,0.05462189,0.046286265,0.064524225
2023-04-19,1,con,0.281959094,0.263915976,0.301348847
2023-04-19,1,lab,0.441725936,0.421141047,0.461839803
2023-04-19,2,lib,0.103885149,0.094174632,0.114871871
2023-04-19,2,green,0.05347275,0.046830775,0.061169749
2023-04-19,2,ukip,0.054565221,0.046266653,0.0644273
2023-04-21,1,con,0.281828976,0.263711012,0.301335283
2023-04-21,1,lab,0.441537457,0.420952832,0.461362504
2023-04-21,2,lib,0.104281846,0.094574322,0.115169145
2023-04-21,2,green,0.053618151,0.046960933,0.061323738
2023-04-21,2,ukip,0.054481473,0.046070103,0.064414878
2023-04-22,1,con,0.281639559,0.263433517,0.301061525
2023-04-22,1,lab,0.441280847,0.420540601,0.461133213
2023-04-22,2,lib,0.104737593,0.094916731,0.115588376
2023-04-22,2,green,0.053736365,0.047089295,0.061481423
2023-04-22,2,ukip,0.054414991,0.045938787,0.064380798
2023-04-24,1,con,0.28136343,0.26337222,0.30069029
2023-04-24,1,lab,0.441043231,0.420061471,0.460806667
2023-04-24,2,lib,0.105151942,0.095267207,0.115939617
2023-04-24,2,green,0.053858544,0.047146404,0.061597028
2023-04-24,2,ukip,0.05435372,0.045937092,0.064303129
2023-04-25,1,con,0.281057602,0.263235792,0.300269079
2023-04-25,1,lab,0.440885911,0.419468487,0.460561833
2023-04-25,2,lib,0.105543668,0.095624439,0.116355498
2023-04-25,2,green,0.053995261,0.047235825,0.061746439
